1997-06-05 17:00:00	2.6
1997-10-21 07:00:00	2.5
1997-11-05 23:00:00	4.0
1997-11-19 01:00:00	2.4
1997-11-25 22:00:00	5.7
1997-12-05 03:00:00	2.7
1997-12-18 01:00:00	5.9
1998-01-12 23:00:00	3.9
1998-02-03 17:00:00	5.8
1998-04-01 01:00:00	2.5
1998-05-08 02:00:00	2.7
1998-05-12 01:00:00	3.7
1998-06-20 03:00:00	2.5
1998-12-31 15:00:00	3.9
1999-01-06 08:00:00	2.5
1999-03-13 04:00:00	3.8
1999-03-23 16:00:00	2.9
1999-04-05 17:00:00	2.4
1999-09-19 13:00:00	3.3
1999-10-20 13:00:00	4.6
2000-04-03 08:00:00	4.4
2000-04-16 00:00:00	3.4
2000-05-05 15:00:00	2.8
2000-06-17 01:00:00	3.1
2000-09-09 03:00:00	2.5
2000-11-23 05:00:00	2.5
2000-12-07 20:00:00	4.7
2000-12-22 05:00:00	5.6
2001-01-02 10:00:00	3.3
2001-01-12 15:00:00	3.7
2001-01-26 23:00:00	2.8
2001-02-08 00:00:00	4.3
2001-03-02 18:00:00	5.0
2001-03-24 19:00:00	3.1
2001-05-03 10:00:00	2.4
2001-09-23 02:00:00	2.5
2001-10-20 08:00:00	2.8
2001-12-09 23:00:00	2.9
2001-12-17 05:00:00	3.0
2001-12-24 17:00:00	2.6
2002-01-02 00:00:00	3.2
2002-01-05 14:00:00	2.8
2002-01-23 15:00:00	3.5
2002-03-04 13:00:00	2.5
2002-03-14 06:00:00	4.4
2002-03-28 01:00:00	3.4
2002-04-07 11:00:00	3.3
2002-09-17 20:00:00	2.8
2002-10-21 09:00:00	3.4
2002-10-29 04:00:00	2.5
2002-11-14 17:00:00	4.7
2002-11-24 15:00:00	4.6
2002-12-18 07:00:00	3.8
2002-12-27 18:00:00	5.0
2003-01-21 01:00:00	3.2
2003-02-20 00:00:00	3.6
2003-03-17 00:00:00	4.3
2003-04-14 04:00:00	5.6
2003-04-22 22:00:00	3.1
2003-06-20 01:00:00	2.7
2003-10-02 11:00:00	2.7
2003-10-26 12:00:00	4.0
2003-11-15 22:00:00	3.0
2003-12-06 05:00:00	5.8
2004-02-11 00:00:00	2.5
2004-02-25 23:00:00	4.4
2004-05-19 00:00:00	2.6
2004-10-09 03:00:00	3.8
2004-10-20 10:00:00	2.8
2004-10-27 14:00:00	3.0
2004-12-02 11:00:00	2.6
2005-03-18 00:00:00	3.3
2005-03-26 13:00:00	4.3
2005-04-01 04:00:00	2.7
2005-06-07 22:00:00	3.0
2005-10-27 21:00:00	2.5
2005-11-20 18:00:00	2.4
2005-12-02 15:00:00	3.3
2005-12-10 15:00:00	2.9
2005-12-22 03:00:00	2.8
2006-01-15 21:00:00	2.8
2006-01-26 03:00:00	3.1
2006-02-19 03:00:00	3.5
2006-02-25 21:00:00	2.7
2006-03-04 15:00:00	3.2
2006-04-06 00:00:00	3.0
2006-06-13 03:00:00	2.8
2006-10-18 09:00:00	3.5
2006-10-26 03:00:00	4.0
2006-11-16 07:00:00	3.0
2006-11-24 21:00:00	4.1
2006-12-05 21:00:00	3.1
2006-12-27 00:00:00	2.5
2007-02-08 12:00:00	2.5
2007-02-16 21:00:00	2.7
2007-02-23 06:00:00	3.1
2007-03-07 23:00:00	2.5
2007-03-13 03:00:00	3.0
2007-05-02 15:00:00	2.4
2007-09-06 03:00:00	2.6
2007-11-20 21:00:00	3.4
2007-12-19 08:00:00	4.6
2008-01-04 03:00:00	5.6
2008-01-25 14:00:00	2.8
2008-02-13 03:00:00	4.1
2008-02-23 08:00:00	2.9
2008-03-05 09:00:00	3.0
2008-03-22 21:00:00	2.8
2008-04-03 02:00:00	2.7
2008-04-10 15:00:00	4.4
2008-04-19 22:00:00	4.0
2008-04-25 08:00:00	2.5
2008-10-11 03:00:00	3.7
2008-10-28 20:00:00	2.7
2008-11-29 03:00:00	3.6
2008-12-14 21:00:00	3.8
2008-12-28 03:00:00	2.6
2009-01-16 05:00:00	2.4
2009-01-25 21:00:00	4.0
2009-02-05 15:00:00	5.2
2009-02-15 15:00:00	2.5
2009-02-26 08:00:00	3.2
2009-03-05 09:00:00	3.9
2009-03-17 15:00:00	4.2
2009-03-23 02:00:00	2.6
2009-04-16 00:00:00	2.5
2009-05-03 03:00:00	3.1
2009-05-29 03:00:00	3.2
2009-10-22 08:00:00	3.2
2009-12-23 09:00:00	5.9
2010-01-05 03:00:00	5.2
2010-01-11 09:00:00	3.9
2010-01-23 15:00:00	2.6
2010-02-03 06:00:00	2.8
2010-02-09 03:00:00	3.7
2010-03-03 14:00:00	5.1
2010-03-18 02:00:00	3.1
2010-04-05 14:00:00	2.9
2010-04-10 03:00:00	3.1
2010-04-16 15:00:00	3.2
2010-04-29 00:00:00	3.0
2010-05-21 09:00:00	3.4
2010-06-09 15:00:00	2.4
2010-10-10 04:00:00	2.7
2010-10-31 08:00:00	3.7
2010-11-09 14:00:00	3.3
2010-12-06 05:00:00	4.2
2010-12-23 03:00:00	4.7
2010-12-30 00:00:00	3.2
2011-01-24 06:00:00	4.0
2011-02-16 15:00:00	4.4
2011-03-08 02:00:00	2.8
2011-03-25 03:00:00	3.2
2011-04-01 11:00:00	2.8
2011-04-06 00:00:00	4.4
2011-04-18 03:00:00	3.8
2011-05-11 02:00:00	2.8
2011-05-16 09:00:00	3.4
2011-08-20 00:00:00	2.5
2011-10-02 02:00:00	3.0
2011-10-24 09:00:00	4.5
2011-11-03 09:00:00	3.5
2011-11-13 09:00:00	3.3
2012-01-16 17:00:00	2.8
2012-03-23 10:00:00	3.6
2012-04-14 15:00:00	3.1
2012-05-11 09:00:00	3.0
2012-05-17 05:00:00	2.5
2012-05-20 19:00:00	3.1
2012-10-24 02:00:00	3.1
2012-11-07 19:00:00	4.3
2012-11-16 23:00:00	3.0
2012-11-24 04:00:00	2.5
2012-12-07 09:00:00	3.1
2012-12-15 05:00:00	3.3
2012-12-25 10:00:00	2.6
2013-01-03 23:00:00	2.9
2013-01-19 16:00:00	6.6
2013-02-23 06:00:00	4.9
2013-02-27 06:00:00	2.5
2013-03-06 06:00:00	5.2
2013-04-04 22:00:00	3.6
2013-05-17 14:00:00	2.4
2013-07-06 02:00:00	2.5
2013-09-27 20:00:00	3.0
2013-10-22 15:00:00	3.2
2013-11-24 11:00:00	3.0
2013-11-29 00:00:00	2.7
2013-12-11 03:00:00	3.6
2013-12-25 03:00:00	5.8
2014-01-04 17:00:00	3.6
2014-01-19 06:00:00	5.1
2014-01-23 04:00:00	2.6
2014-01-29 10:00:00	3.0
2014-02-10 01:00:00	6.7
2014-02-23 11:00:00	2.8
2014-03-01 23:00:00	3.3
2014-03-10 03:00:00	3.4
2014-04-01 12:00:00	3.5
2014-04-09 09:00:00	2.7
2014-04-20 21:00:00	2.7
2014-05-15 03:00:00	3.8
2014-05-21 04:00:00	2.9
2014-09-16 16:00:00	2.6
2014-10-20 06:00:00	2.9
2014-10-29 03:00:00	2.9
2014-11-04 05:00:00	3.5
2014-11-14 04:00:00	3.1
2014-11-20 16:00:00	3.8
2014-11-28 03:00:00	4.5
2014-12-13 15:00:00	3.9
2015-01-09 12:00:00	2.5
2015-01-19 09:00:00	4.2
2015-01-31 09:00:00	4.0
2015-02-10 08:00:00	3.9
2015-02-17 09:00:00	3.4
2015-03-07 00:00:00	2.7
2015-04-08 03:00:00	4.7
2015-04-14 09:00:00	3.4
2015-04-21 14:00:00	3.0
2015-05-18 05:00:00	2.7
2015-08-30 03:00:00	2.8
2015-10-10 20:00:00	2.5
2015-10-17 17:00:00	3.3
2015-11-01 13:00:00	4.0
2015-11-08 03:00:00	2.8
2015-12-10 00:00:00	2.6
2015-12-16 05:00:00	2.8
2015-12-20 04:00:00	3.1
2015-12-27 14:00:00	3.7
2016-01-16 06:00:00	2.4
2016-01-24 04:00:00	2.7
2016-02-05 04:00:00	2.8
2016-02-14 19:00:00	4.4
2016-02-21 11:00:00	3.1
2016-02-27 06:00:00	4.0
2016-04-04 20:00:00	3.0
2016-05-04 03:00:00	2.8
2016-05-08 05:00:00	3.8
2016-07-19 15:00:00	2.5
2016-09-29 00:00:00	2.8
2016-10-22 22:00:00	2.8
2016-11-21 09:00:00	3.2
2016-12-04 19:00:00	3.3
2016-12-16 09:00:00	3.0
2017-01-03 00:00:00	3.4
2017-01-27 16:00:00	3.4
2017-02-12 09:00:00	3.4
2017-02-21 04:00:00	2.7
2017-03-04 11:00:00	4.2
2017-03-16 00:00:00	3.3
2017-03-26 21:00:00	3.5
2017-03-30 16:00:00	2.6
2017-04-09 10:00:00	2.8
2017-04-20 04:00:00	6.0
2017-05-04 05:00:00	3.3
2017-05-11 03:00:00	2.4
2017-05-21 05:00:00	5.4
